tweet_id,therapy,label
1538269052174487552,alprazolam,neutral
1463128997747961862,alprazolam,neutral
1484634321793077249,cannabis,positive
1393251355544879105,adderall,negative
1394007627697430528,adderall,neutral
1522604956414447616,cannabis,positive
1425714410123931655,percocet,neutral
1399522462778499073,alprazolam,neutral
1481059575277264897,percocet,neutral
1521256903900385281,adderall,negative
1460398262888767490,adderall,neutral
1422765163984293898,percocet,positive
1422252815230066689,adderall,neutral
1526163152458620929,cbd,positive
1559519767094067203,tramadol,neutral
1455269158329982978,cannabis,neutral
1439944835692171265,alprazolam,neutral
1467590204450086914,adderall,positive
1498864571188011008,adderall,neutral
1526685810770075648,cbd,neutral
1507021383125118979,adderall,neutral
1439228572883894275,adderall,neutral
1558260504505864194,adderall,negative
1485614508441841664,yoga,neutral
1407003367491182592,adderall,neutral
1530846292682887169,alprazolam,negative
1402715463398928388,adderall,neutral
1497978773857263616,adderall,positive
1419333620637081604,oxycontin,neutral
1513256098987450373,percocet,neutral
1476357482738065409,oxycodone,neutral
1529924281865486336,yoga,negative
1438985201259012097,adderall,neutral
1565123820985384960,adderall,negative
1541211130483310592,adderall,neutral
1510097634521927682,percocet,neutral
964738381740584960,hypnosis,neutral
1571498180763877377,yoga,neutral
1557820464558481409,adderall,neutral
1522253204561571840,oxycodone,negative
1484197622906855433,adderall,neutral
1521964749453410310,tramadol,negative
1332897859616718848,yoga,positive
1521860703203827713,hydrocodone,neutral
1516083156847267843,adderall,neutral
1460372218865668097,adderall,neutral
1519488620792586240,vyvanse,negative
1484951820942430209,adderall,positive
1502844581930573826,adderall,neutral
1492156723246817287,oxycontin,neutral
1485740601312169993,adderall,neutral
1536445865769975810,adderall,negative
1469379528292061185,tramadol,neutral
1499512392983760906,alprazolam,neutral
1454872556100595724,alprazolam,neutral
1504842487805927435,adderall,neutral
1428921271035863041,adderall,neutral
1514507810947567616,adderall,neutral
1473453760924078089,oxycodone,neutral
1464321661080068100,percocet,neutral
1477045126576939018,temazepam,positive
1419410485829459969,tramadol,positive
1435982515710447620,adderall,neutral
1488265615521447936,adderall,neutral
665347949757534208,hypnosis,neutral
1540054592502775811,cbd,positive
1407471177329639424,meditation,positive
1539940374617231361,cbd,positive
1550256754675437568,acupuncture,positive
1577411125544640528,cbd,positive
1559711574654337025,adderall,neutral
1430623814820450307,adderall,neutral
1528755890261790720,cannabis,positive
1554346424543760384,ritalin,neutral
1404868654764904451,massage,neutral
1519862099282903040,acupuncture,neutral
1491489443215286273,yoga,positive
1530702699293032449,alprazolam,negative
1584230261788577792,cbd,neutral
1528914028516364288,adderall,neutral
1527007757211156483,hypnosis,neutral
1485637570524418048,oxycontin,neutral
1506545235957936128,hypnosis,neutral
1495852962698125313,adderall,negative
1459498940454387714,oxycontin,negative
1399080834334928905,alprazolam,neutral
1499461052903280667,adderall,neutral
1514406813168734210,adderall,neutral
1544408343229321216,cbd,neutral
1471199650040406022,clonazepam,neutral
1502393306889736205,clonazepam,neutral
1397644989279186950,adderall,positive
1484021053760454658,adderall,neutral
1491922602490830848,adderall,negative
1546484434966155265,adderall,neutral
1557061257433341952,acupuncture,positive
1541896937791692803,adderall,neutral
1521811719089229824,adderall,neutral
1470530628848439298,adderall,neutral
1530689974777135104,alprazolam,positive
1468967882050605064,adderall,neutral
1332897280534351873,yoga,neutral
1539549019768233985,percocet,neutral
1512607666262065152,yoga,neutral
1481151299521503233,meditation,positive
1469670454017286145,adderall,neutral
1542584781065445376,acupuncture,positive
1461025138602700801,oxycontin,neutral
1407512473465393154,etizolam,neutral
1545114654736896001,meditation,positive
1493649427935887363,adderall,neutral
1437668559895793672,cannabis,neutral
1502765582067945475,oxycodone,negative
1551549199027773440,meditation,negative
1481391845116579840,adderall,neutral
1471504671520923651,cannabis,neutral
1509678562781114370,adderall,neutral
1527516920408248321,cbd,positive
1477491925699776516,cannabis,neutral
1393683619676397568,adderall,neutral
1529613180426649600,adderall,neutral
1497260111839985665,percocet,neutral
1469437258604466179,oxycontin,neutral
1528824629862797313,adderall,positive
1550497708963729409,cbd,positive
1448727615255171097,adderall,neutral
1555108336735064066,alprazolam,positive
1399096591579893764,alprazolam,neutral
1438207176854679552,adderall,neutral
1391717017191952386,alprazolam,neutral
1411783167778885632,alprazolam,neutral
1562631640370712576,cannabis,negative
1530906682049679361,meditation,neutral
1418046765614485505,adderall,neutral
1545546128766148611,cannabis,positive
1471622293373792260,adderall,neutral
1407064096978075648,adderall,positive
1513007874456313856,adderall,neutral
1545977103279071233,alprazolam,neutral
1517035379571916800,oxycodone,neutral
1523732576757706752,adderall,neutral
1489100310148747264,adderall,negative
1549748382683496448,percocet,neutral
1432110396928823298,adderall,neutral
1421126975419142151,adderall,neutral
1491594231886012416,adderall,neutral
1555444941588836352,adderall,neutral
1439186757015072773,percocet,neutral
1524658740103770113,massage,neutral
1501195695063121922,ritalin,positive
1463276773710475271,chiropractic,neutral
1543342914390167553,yoga,neutral
1550341503993532418,adderall,neutral
1479561937562349572,cannabis,neutral
1452398527229804547,adderall,neutral
1433832920398143489,ritalin,neutral
1417989846455537669,adderall,negative
1445562031827001344,adderall,neutral
1509554204217651200,adderall,neutral
1483913136218464257,ritalin,neutral
1564463746743160834,yoga,positive
1479980696320233480,alprazolam,negative
1505465471885197312,adderall,neutral
1486928959866556417,adderall,neutral
1459754265367433217,adderall,neutral
1519065913349357568,cannabis,neutral
1579145612075094016,cannabis,positive
1514097077390741504,oxycodone,neutral
1405005314454437896,adderall,neutral
1468716507345694723,percocet,neutral
1475623955042082818,meditation,positive
1522630688452788224,alprazolam,neutral
1446381624153628679,clonazepam,neutral
1442691164856102912,alprazolam,neutral
1371673017105846274,yoga,positive
1465884378555428868,vyvanse,neutral
1405395410860924936,adderall,neutral
1455529094385438725,oxycodone,positive
1454837770174844930,alprazolam,neutral
1524759778685239296,cannabis,positive
1487161053829951488,massage,neutral
1557546503585124352,yoga,neutral
1405803681958793216,vyvanse,neutral
1525913414123536385,oxycodone,neutral
1461381683991699458,oxycontin,neutral
1522990485354291200,alprazolam,neutral
1538545585090969601,adderall,neutral
1489636998453370895,adderall,neutral
1481402051888361480,oxycodone,neutral
1548427375800504330,adderall,neutral
1516196625101856768,adderall,positive
1453868522505920514,adderall,negative
1482099538101882880,cannabis,neutral
1552350287561515013,adderall,neutral
1469596734078988289,adderall,neutral
1525627589653671938,yoga,positive
1527325148017090565,chiropractic,neutral
1532466331794423808,cbd,positive
1577292985234063365,cbd,neutral
1563117683142299648,hydrocodone,neutral
1452459003531849733,adderall,negative
1468775820910989315,adderall,neutral
1423754565883727874,adderall,positive
1503917816977580036,adderall,negative
1554528022002339842,adderall,neutral
1563531509729861632,yoga,neutral
1501250723828355080,chiropractic,neutral
1488059111254401026,alprazolam,neutral
1133852098808778753,hypnosis,neutral
1536484959032070145,percocet,neutral
1518618355837460480,meditation,neutral
1460694288422031365,alprazolam,neutral
1451761963202195465,adderall,neutral
1564569716601012227,alprazolam,positive
1410398435736444933,adderall,neutral
1390289417038934017,adderall,positive
1407652537562505217,hydrocodone,negative
1434882748288667653,oxycontin,neutral
1525443773731426305,adderall,neutral
1397406865131118602,hydrocodone,neutral
1526576236197294080,adderall,neutral
1583299927408771073,yoga,positive
1539568493485608962,adderall,neutral
1390516302016663555,cannabis,neutral
1480024006472388610,cbd,neutral
1562461544062935041,adderall,neutral
1562061518606409729,midazolam,negative
1532545895945842689,adderall,positive
1448905401416568833,cannabis,neutral
1431796838395379717,adderall,neutral
1540118349576675328,cbd,positive
1486836939089141765,ritalin,neutral
1556079561397387264,cannabis,neutral
1516556031937040385,percocet,neutral
1433549368888631299,adderall,neutral
1475542613788925957,adderall,neutral
1409572313071341572,adderall,positive
1514348727263236102,cannabis,neutral
1520932892087660547,adderall,negative
1544872839219658754,adderall,neutral
1538995732446846979,adderall,negative
1565348110083432448,cannabis,positive
1519438877446057984,adderall,neutral
1474344672398958592,hydrocodone,neutral
1496706373991739396,adderall,neutral
1512129831126724608,percocet,positive
1416985051053494278,adderall,neutral
1534890973926281216,meditation,positive
1442622041140592646,adderall,neutral
1466586601878814720,adderall,neutral
1517233389862019072,adderall,neutral
1563165623407894528,acupuncture,neutral
1545888900861677573,cannabis,neutral
1553639713868656640,alprazolam,neutral
1538250075649867777,adderall,neutral
1436317934369058844,alprazolam,neutral
1433498540995715076,adderall,neutral
1543874801776877568,cbd,positive
1450451967906615296,percocet,neutral
1412324927907192832,adderall,negative
1446474712561950720,adderall,neutral
1408506664412647427,oxycontin,neutral
1532030737070841857,cannabis,neutral
1472082350070763520,alprazolam,neutral
1426193467953213446,hydrocodone,neutral
1544825483803623425,adderall,positive
1557085642487697408,adderall,neutral
1543825460114722818,alprazolam,neutral
1543954982294233089,cbd,neutral
1479225299741167618,adderall,neutral
1447974771572895746,adderall,neutral
1547578947289763841,cannabis,neutral
1503421006307856386,yoga,neutral
1521155045982490625,acupuncture,neutral
1521395557650079745,adderall,neutral
1530253091722911744,adderall,negative
1555178202661679104,alprazolam,neutral
1417182756417777665,adderall,neutral
1550879836842778624,alprazolam,neutral
1408646549920485378,adderall,neutral
1551027918377213954,percocet,neutral
1402464786953158656,adderall,neutral
1433473554633404418,adderall,neutral
1478479612204265474,adderall,neutral
1418197485022031874,oxycontin,negative
1546313088877690881,hydrocodone,positive
1534896828721897472,adderall,negative
1413572446410653702,adderall,neutral
1483244245406269441,adderall,neutral
1475783182037442565,cannabis,neutral
1574223068658077697,cbd,neutral
1395819324208603140,oxycodone,positive
1530917006400049153,hypnosis,neutral
1405247983663333380,alprazolam,neutral
1539986807802236930,ritalin,positive
1526441150915092481,oxycodone,neutral
1532156612596613120,alprazolam,neutral
1464630699026264071,clonazepam,neutral
1448151985971240964,percocet,neutral
1422638795912974338,adderall,positive
1523611244929900546,cbd,positive
1510000269827919878,cannabis,neutral
1514434329220427781,cannabis,neutral
1459536829733126148,adderall,neutral
1560798372533256192,adderall,positive
1549044155405697027,adderall,neutral
1430263779162533889,adderall,neutral
1468639930545057800,percocet,neutral
1533938222379651073,aquatic,neutral
1520479116654432256,oxycodone,neutral
1401549873233735684,ritalin,neutral
1400127081057505287,cannabis,neutral
1433503648726896643,adderall,neutral
1530982559579983873,tramadol,neutral
1487579871660412929,ritalin,neutral
1519379398104735749,alprazolam,neutral
1451524865068974083,adderall,negative
1499828912636968963,adderall,neutral
1557273006950428672,cannabis,positive
1512156929879015426,adderall,negative
1565077822309183488,adderall,neutral
1561486249445277697,cannabis,positive
1537953854909652992,percocet,neutral
1508627142296416256,adderall,neutral
1536177215314198528,alprazolam,neutral
1551323158883483650,adderall,neutral
1528774682886828033,tai chi,neutral
1521063662479462400,tramadol,neutral
1407013920343150592,adderall,neutral
1559201287660527617,vyvanse,positive
1528835695103598596,cbd,positive
1393566608958889987,adderall,neutral
1464363361659936769,alprazolam,neutral
1553105766583742464,ritalin,neutral
1435913672006766593,oxycodone,positive
1555343922880286721,oxycontin,neutral
1554520497647276032,yoga,positive
1390814603727327235,adderall,negative
1525128149553582084,ritalin,neutral
1522343666236465152,adderall,neutral
1515079944765788162,adderall,positive
1493150559896948738,ritalin,neutral
1583007966550102016,cannabis,positive
1521929564368384000,hydrocodone,neutral
1424047139089526787,adderall,neutral
1555828058103263232,hydrocodone,negative
1469407073230336002,ritalin,positive
1524624562893123591,oxycontin,neutral
1429814596353679365,oxycontin,neutral
1416456480518254593,adderall,neutral
1484212048691175436,adderall,neutral
1561119350563692545,alprazolam,positive
1420439506797355009,alprazolam,negative
1461012208473755662,adderall,negative
1550096368554938369,adderall,neutral
1424459460953710592,adderall,neutral
1530531709384544258,adderall,neutral
1512555912506003475,adderall,neutral
1483582762393165830,oxycodone,neutral
1520456040105472001,adderall,neutral
1524166337697918977,oxycodone,neutral
1522375368342007808,percocet,negative
1460669690427191304,cannabis,neutral
1514763771067121668,adderall,neutral
1535963711931809792,adderall,neutral
1488644107891261445,oxycodone,neutral
1543318744050663425,adderall,neutral
1530686614447566848,acupuncture,neutral
1527864462484459521,cannabis,neutral
1558979863247216641,alprazolam,neutral
1473199170316034052,adderall,neutral
1502092019380158467,adderall,neutral
1391694663262765059,adderall,neutral
1498400969767337985,alprazolam,neutral
1401725481301331969,adderall,neutral
1583923972764073984,cbd,positive
1519982661804204032,alprazolam,neutral
1491879016101564420,adderall,positive
1534784788518735873,oxycontin,neutral
1533103208620445696,aquatic,neutral
1523067582211063809,alprazolam,neutral
1525802805281189894,meditation,neutral
1429254070909472769,ritalin,neutral
1463502178262335495,meditation,neutral
1538646654483673088,adderall,neutral
1458868485958811648,vyvanse,neutral
1436182057349115905,alprazolam,neutral
1517540604527456256,cannabis,neutral
1491057666948362247,cannabis,neutral
1523512665347215360,meditation,neutral
1549223599566794752,alprazolam,neutral
1520331738060185601,adderall,neutral
1556917392495845377,percocet,positive
1561403232735330304,adderall,negative
1557027567600795655,adderall,neutral
1403169325486387209,adderall,neutral
1562559625433841664,alprazolam,positive
1532776902418735106,massage,neutral
1500690370639900672,yoga,neutral
1512112642592235535,adderall,positive
1431006966680211457,adderall,neutral
1397041979243044866,cbd,neutral
1550433302540075008,etizolam,neutral
1487107252238655488,adderall,neutral
1515407102210199559,adderall,neutral
1486206563656286214,adderall,positive
1539433878032728065,cannabis,neutral
1480322102175711233,hypnosis,neutral
1475864931866136577,chiropractic,neutral
1474531181072990214,meditation,neutral
1443368936972636160,adderall,neutral
1414062805947387904,adderall,neutral
1518723163139493892,adderall,neutral
1526419409937522689,tramadol,neutral
1479582680266256388,oxycontin,neutral
1558635224875126793,adderall,neutral
1519102125632012294,adderall,negative
1584306102073954306,massage,positive
1397408576914837509,hydrocodone,negative
1558095755444985859,adderall,positive
1427757467262496777,adderall,neutral
1556544592970805248,cannabis,neutral
1422438803805982743,adderall,neutral
1462093951935131649,adderall,positive
1388952815163293697,adderall,neutral
1510367796005384202,cannabis,neutral
1444689013818994688,diazepam,neutral
1519886553115508736,adderall,positive
1483988271466041346,adderall,neutral
1435805807808065537,adderall,neutral
1473452136612732931,alprazolam,neutral
1414716077771214852,adderall,neutral
1457772437811044366,oxycodone,neutral
1537015392387928064,cannabis,neutral
1514348729590943744,cannabis,neutral
1524470143845376001,cannabis,neutral
1487950806490001408,alprazolam,neutral
1416220335377055752,adderall,neutral
1487539072914497536,vyvanse,neutral
1529143816162357251,cannabis,positive
1419851409252511745,adderall,negative
1394973343955181569,adderall,neutral
1409570475697709066,tai chi,neutral
1519907960453058560,adderall,neutral
1564686074596806668,adderall,neutral
1470447456869617668,adderall,neutral
1514654526401224707,percocet,neutral
1408263111946260482,adderall,neutral
1562511153502494722,adderall,neutral
1524191654210588673,alprazolam,neutral
1496704360583245830,cbd,neutral
1390548965230272516,oxycodone,neutral
1516951833897586688,alprazolam,neutral
1481667697406791680,cannabis,neutral
1566822589628137473,cannabis,positive
1540024469233606658,adderall,neutral
977771539172085760,hypnosis,negative
1521968762118885378,cannabis,neutral
1460408265896988673,massage,neutral
1540362877114417152,hypnosis,positive
1520423971086376960,adderall,positive
1463327165227933697,cannabis,neutral
1533011284547059712,aquatic,neutral
1494443685861330944,adderall,neutral
1552743257209065473,adderall,neutral
1399745643883683842,vyvanse,negative
1485440499469193221,adderall,neutral
1485141226533933057,vyvanse,neutral
1529152309132926977,midazolam,neutral
1480718312132657152,oxycodone,positive
1400917400699260932,adderall,neutral
1504280108936400903,massage,neutral
1507853859229683727,cbd,neutral
1509661099645448195,alprazolam,neutral
1467303199585366018,adderall,neutral
1533152207201349633,meditation,positive
1536746254172139521,cbd,neutral
1491115405477580800,cannabis,neutral
1498882318378876929,adderall,negative
1525174799261106183,alprazolam,neutral
1532451864968822784,tramadol,positive
1546343359911952386,cbd,neutral
1559834927654395905,cbd,positive
1574375742313533442,cbd,neutral
1441574022395871232,percocet,neutral
1485115098620379137,adderall,negative
1419248137441529861,adderall,positive
1540386238359867398,alprazolam,neutral
1420178239813791744,adderall,positive
1458463438808748036,adderall,neutral
1556588582957207552,cbd,positive
1432436641302462465,tramadol,neutral
1398501650843639815,oxycontin,neutral
1431200489144786944,alprazolam,neutral
1559207010322849793,adderall,neutral
1453958842639740932,adderall,neutral
1530481560218218497,cbd,positive
1529903487236161536,acupuncture,negative
1398003341859434496,adderall,neutral
1459144267394269185,midazolam,neutral
1417876009630806024,adderall,neutral
1542351974208655361,cbd,positive
1498844325966405633,adderall,positive
1485669048922918914,adderall,neutral
1509122924774662154,alprazolam,negative
1426725698694172672,alprazolam,negative
1437873113270730754,adderall,negative
1501421807135596549,adderall,neutral
1530721514739343361,tramadol,positive
1454440726734020616,adderall,neutral
1505944313481551878,adderall,negative
1482223430762041347,percocet,neutral
1488480203219349506,vyvanse,neutral
1401559913059454978,adderall,neutral
1520876607514320896,adderall,neutral
1402040044588830726,adderall,neutral
1395104906453786626,vyvanse,negative
1553459579001995265,oxycodone,neutral
1422532770073485312,adderall,neutral
1538688070580682755,percocet,neutral
1506419015161454596,adderall,positive
1496823280141053954,vyvanse,neutral
1406635946590699520,adderall,positive
1409161178044059650,hydrocodone,neutral
1522346909423345665,adderall,positive
1582918106879381504,cannabis,positive
1389290560490545153,adderall,neutral
1477282714604777478,alprazolam,neutral
1456832742176530433,adderall,positive
1459330618085445632,adderall,neutral
1417118227478548486,adderall,positive
1438236309257129985,alprazolam,neutral
1449640073310339074,adderall,negative
1555237793818988545,oxycodone,neutral
1548178008950726657,adderall,neutral
1397770918663884802,vyvanse,neutral
1473066503247482891,adderall,neutral
1540781490098868224,adderall,neutral
1544547892815433729,cbd,positive
1397342881988321284,yoga,neutral
1513949506454315010,adderall,neutral
1530667352458547201,adderall,positive
1388303964714659841,adderall,positive
1434998523288772608,oxycodone,neutral
1415773176525737989,adderall,neutral
1520101064665665537,adderall,neutral
1425873851427147781,cannabis,neutral
1552852607630131201,percocet,neutral
1558185038226903040,adderall,positive
1586727150341824513,cbd,neutral
1483452891193126912,cannabis,neutral
1571518882405355524,yoga,neutral
1584321978391236608,cannabis,neutral
1502770271283027974,adderall,positive
1538653451751759872,adderall,neutral
1517132900759531522,tramadol,neutral
1425201310857535488,adderall,neutral
1578106346838274048,hydrocodone,negative
1487147406969868293,alprazolam,neutral
1582442463595491328,cannabis,neutral
1412120798509387789,vyvanse,neutral
1491227011679158272,alprazolam,neutral
1545367872997715968,cannabis,positive
1564818779707559937,adderall,neutral
1432736843339124756,percocet,neutral
1403068532011659264,hydrocodone,positive
1502858158108258308,yoga,neutral
1398091278693322752,adderall,neutral
1421948314145099779,percocet,negative
1396123699422523397,oxycontin,neutral
1452500920470839298,adderall,neutral
1406161188631818245,cbd,positive
1552637620609601543,adderall,neutral
1389335962933735428,alprazolam,positive
1450587906817462275,meditation,neutral
1502770293458321415,alprazolam,neutral
1398666388462440452,tramadol,neutral
1545969025091608577,adderall,neutral
1442688978117877762,ritalin,neutral
1440234509962604551,adderall,neutral
1543667494728204288,cannabis,neutral
1478134352668098564,adderall,neutral
1507853857514213379,yoga,positive
1490858750961680384,yoga,neutral
1548685989811560448,tramadol,neutral
1397594176968175620,cbd,neutral
1422758153809276928,adderall,neutral
1557403948465668096,cbd,neutral
1504297181318049798,adderall,negative
1448762972084506630,percocet,neutral
1492703297089777666,adderall,positive
1525149045206962176,adderall,neutral
1510717200163876870,adderall,neutral
1527541153796702210,acupuncture,neutral
1419145665997938688,oxycodone,negative
1416144981761404938,alprazolam,neutral
1454392875312107521,alprazolam,neutral
1491041095069093889,midazolam,neutral
1466594260522659844,diazepam,neutral
1558116551215067136,cannabis,neutral
1484962290961199107,adderall,neutral
1501687641359765509,adderall,neutral
1450086012500258816,hydrocodone,neutral
1445084072187940877,lorazepam,negative
1425513422171492352,hydrocodone,neutral
1557811480011059201,ritalin,neutral
1517197030363435008,alprazolam,positive
1579541831158988800,cbd,neutral
1391296011524575234,adderall,neutral
1515453354528460809,cannabis,neutral
1526313832335003651,hypnosis,neutral
1407028416415780865,adderall,neutral
1443384620431515649,adderall,neutral
1510307526042177548,hypnosis,neutral
1459956283226812416,adderall,neutral
1518612379222880257,adderall,negative
1476625605416341505,adderall,negative
1565098619417645056,adderall,neutral
1491370425044987905,vyvanse,neutral
1496040143811137537,adderall,positive
1503388883597340681,adderall,neutral
1478627086906675202,midazolam,neutral
1431202904870895616,adderall,positive
1405440410567118849,oxycontin,positive
1475259793300500482,cannabis,neutral
1418967251710009362,adderall,neutral
1457575959754911745,adderall,neutral
1477734131022929926,midazolam,neutral
1555426850444230656,adderall,neutral
1431055554877788167,vyvanse,positive
1407801988256047117,alprazolam,neutral
1559377593589276672,adderall,neutral
1525921719684321281,cbd,positive
1532807389468053504,adderall,neutral
1416874430333075459,cbd,neutral
1555638785899200515,adderall,neutral
1419110340097417216,adderall,neutral
1455243112683560973,cannabis,neutral
1513652003741839363,adderall,neutral
1415005405483261958,alprazolam,neutral
1533947056644993024,alprazolam,positive
1496207049327267846,alprazolam,positive
1498685317288796171,hydrocodone,neutral
1558779663387746304,yoga,neutral
1459639034691690503,cannabis,positive
1455335774388248582,yoga,neutral
1396547251200139266,percocet,neutral
1391996465443049473,yoga,neutral
1531879855054520321,cbd,neutral
1477087727392858116,cannabis,neutral
1479904369038573575,adderall,neutral
1523302277091450881,percocet,neutral
1443966931187421194,cannabis,neutral
1542249187676282881,adderall,neutral
1420006867850383360,oxycodone,neutral
1492125813302607873,adderall,neutral
1497261638910713861,cannabis,neutral
1427247497848709123,adderall,positive
1492393161808703489,adderall,neutral
1393612378655367171,oxycodone,positive
1532187382551674882,adderall,neutral
1528982069535248385,hypnosis,neutral
1543666624477233152,meditation,neutral
1501330562354614280,adderall,neutral
1550169289709215752,yoga,positive
1436507592910458886,percocet,neutral
1561849181744013312,adderall,neutral
1496642476437749760,adderall,negative
1445420777445146626,adderall,neutral
1518626616322179073,adderall,neutral
1554643633877426176,alprazolam,neutral
1486411396992667655,alprazolam,neutral
1516063595800539138,adderall,neutral
1394068689780084740,adderall,neutral
1481330087563825160,oxycontin,neutral
1546502131041148928,cbd,positive
1508990021935808512,adderall,neutral
1486358212253204489,oxycodone,positive
1405561252429115392,adderall,positive
1511001924136579077,tramadol,neutral
1426783697781489664,cannabis,neutral
1449168353394892800,alprazolam,neutral
1538272160019582978,oxycontin,neutral
1561745397374238720,cannabis,neutral
1488373382357913600,adderall,neutral
1433833105232642051,cbd,positive
1536147475744149505,cannabis,neutral
1432861236811771911,cbd,positive
1539003124412825600,yoga,positive
1508123899640393746,cannabis,neutral
1411056708332441610,cannabis,positive
1521243453039857664,adderall,positive
1540848789464010760,cbd,neutral
1498854245126258690,adderall,positive
1414524988611252228,adderall,negative
1520451463830454273,adderall,neutral
1553197576375001089,cannabis,neutral
1492905637826772999,cannabis,positive
1447783347724472323,adderall,neutral
1528216745512562688,adderall,neutral
1509916048753139715,adderall,neutral
1412893524287238152,adderall,neutral
1516430359939985412,yoga,neutral
1476692724715720709,ritalin,negative
1552871780725002246,tramadol,neutral
1435689586127261698,adderall,positive
1414995296338255874,cbd,neutral
1533441380470620162,lorazepam,neutral
1538869320536756227,acupuncture,neutral
1507708929341636608,adderall,neutral
1463182703663230977,cannabis,neutral
1516668685305319429,adderall,negative
1478224457294618626,alprazolam,neutral
1584296131529670656,cbd,neutral
1428583296452206592,adderall,neutral
1389338914532380672,clonazepam,positive
1494363072068083746,adderall,neutral
1445418136346443777,adderall,neutral
1537317221638500353,oxycodone,positive
1435333979960315906,oxycontin,neutral
1527269116876292096,aquatic,neutral
1470627693540614145,oxycodone,neutral
1518015888523358208,hypnosis,neutral
1544454948649406468,alprazolam,neutral
1585624898747129856,cbd,positive
1539474870068715529,adderall,neutral
1450836606122921985,adderall,neutral
1521897511044190210,massage,negative
1530652420958830598,oxycodone,neutral
1460381286137094147,alprazolam,neutral
1542732646224101376,oxycodone,neutral
1319164339929174016,chiropractic,neutral
1415358079575760897,oxycontin,neutral
1445969095971807233,alprazolam,positive
1399610189607706636,alprazolam,neutral
1415138049562845190,cannabis,positive
1544124035365277701,alprazolam,neutral
1489333321326731265,vyvanse,neutral
1499856422707752960,adderall,neutral
1443780392872468482,percocet,neutral
1395894391118598144,adderall,negative
1518507283445350400,cbd,neutral
1412796368272465927,vyvanse,negative
1473476395716292609,diazepam,positive
1461771256986947584,percocet,neutral
1537431466820325376,adderall,neutral
1493799212110200833,oxycodone,positive
1505211854230016012,adderall,neutral
1488978199623122945,adderall,neutral
1550229017642557441,adderall,neutral
1517568800870199296,adderall,negative
1419141997642887174,cannabis,neutral
1487919309045313536,oxycontin,neutral
1526948274791501825,cbd,positive
1436763257344249868,adderall,negative
1553455375290052609,adderall,neutral
1526359674110484482,adderall,negative
1564015540330528769,adderall,negative
1449292354985160704,adderall,positive
1582424570895618048,cannabis,positive
1415455940015362059,cannabis,neutral
1509232748845805572,acupuncture,neutral
1488930228726546438,tramadol,positive
1561452418285547520,diazepam,neutral
1482860018789752835,adderall,neutral
1496677272249638917,cbd,neutral
1558790096647819264,cbd,positive
1544302687017369600,adderall,neutral
1531246537757450241,meditation,neutral
1540044485010268161,acupuncture,positive
1498874015728943104,clonazepam,neutral
1440744749187493895,hydrocodone,neutral
1527476326482968589,cbd,neutral
1443774125512798211,adderall,neutral
1435056947196268549,adderall,neutral
1489695579005493252,percocet,neutral
1484245043091288064,adderall,neutral
1442600393251254278,ritalin,neutral
1509566800190742530,tramadol,neutral
1516421692771471378,alprazolam,neutral
1390486565701312521,alprazolam,positive
1530320066151063552,cannabis,neutral
1408893966972592129,adderall,neutral
1539822564649816065,alprazolam,neutral
1533980852379521024,cbd,positive
1547781610816229377,meditation,neutral
1521990351417921537,aquatic,neutral
1455341766119501827,cannabis,neutral
1499657777756532737,adderall,neutral
1455905425497460737,adderall,neutral
1433564086353203201,adderall,positive
1536455568096907267,adderall,neutral
1448129152025075715,adderall,negative
1474581322484142082,cannabis,neutral
1573326164428754944,cannabis,neutral
1544084909358256130,cannabis,positive
1526895177104822273,cbd,neutral
1566214684847611905,cbd,neutral
1406049495478116352,alprazolam,positive
1445832194006470660,tramadol,neutral
1563228961538441217,adderall,positive
1396319024489840643,hydrocodone,neutral
1478413657960685568,oxycontin,neutral
1544387942088552448,cannabis,positive
1442282848350720002,adderall,positive
1543287298241994752,adderall,neutral
1432395528294260738,adderall,neutral
1461070972652376064,oxycontin,neutral
1454997736407777290,adderall,neutral
1390386046836297738,alprazolam,neutral
1483481453329621002,percocet,neutral
1581352103624130560,cbd,positive
1418655206351441922,adderall,neutral
1492151421109776384,adderall,positive
1574383706063572992,cbd,positive
1545995742782922752,adderall,neutral
1421563470852591619,adderall,neutral
1467563316293906433,alprazolam,neutral
1420919514087231488,alprazolam,neutral
1452858233857757185,cbd,neutral
1444097275697844227,oxycodone,neutral
1496286229083856900,adderall,neutral
1499888780467126276,bromazepam,neutral
1512970139582533636,adderall,negative
1544764885262733312,vyvanse,neutral
1461102661084852225,cannabis,neutral
1543732826167820288,adderall,neutral
1447388094991306757,adderall,neutral
1483980925943775236,adderall,positive
1553155401155330048,adderall,neutral
1564939490061344773,adderall,neutral
1446805644842086405,adderall,negative
1549772545334906881,adderall,neutral
1478279597850603522,adderall,neutral
1518704739101290497,adderall,negative
1485271624320438278,cbd,negative
1421642014420979716,alprazolam,neutral
1432729266576310274,massage,neutral
1490564050509512709,adderall,neutral
1533913700263858177,cannabis,positive
1573451272958910464,yoga,negative
1550526325881978882,adderall,positive
1517668643483570176,cbd,positive
1530387560257802240,cbd,neutral
1395284644459950088,alprazolam,neutral
1466113576112951299,adderall,negative
1551850939354587136,adderall,neutral
1493694646580662280,meditation,neutral
1516879837230735365,midazolam,neutral
1564640854337282048,cannabis,positive
1555075210306457601,adderall,negative
1420256274722213899,alprazolam,neutral
1519020740867072000,adderall,neutral
